day,code,buy_price,sell_price,return_pct
2025-09-16,000629,2.99,2.98,-0.33
2025-03-25,000630,3.75,3.54,-5.6
2025-08-14,000630,4.31,4.21,-2.32
2025-09-02,000630,4.62,4.45,-3.68
2025-09-17,000631,3.31,3.24,-2.11
2024-11-27,000632,4.15,4.2,1.2
2024-12-09,000633,5.78,5.6,-3.11
2025-05-26,000633,6.73,6.79,0.89
2025-05-16,000635,8.57,8.76,2.22
2025-08-14,000636,14.59,14.9,2.12
2025-08-19,000636,14.94,15.1,1.07
2026-01-22,000636,21.05,20.88,-0.81
2026-01-26,000636,21.24,21.64,1.88
2026-02-13,000636,22.35,25.04,12.04
2026-02-25,000637,5.08,4.89,-3.74
2025-09-11,000639,3.41,3.4,-0.29
2025-12-04,000639,3.68,4.0,8.7
2024-05-13,000650,7.24,7.38,1.93
2025-07-22,000650,5.78,5.74,-0.69
2025-07-25,000650,5.91,5.87,-0.68
2025-07-31,000650,5.95,5.92,-0.5
2024-02-08,000651,36.94,37.0,0.16
2025-05-13,000651,47.14,46.07,-2.27
2025-07-10,000652,4.38,4.46,1.83
2025-10-24,000655,10.7,10.5,-1.87
2026-01-27,000655,10.99,11.45,4.19
2024-03-14,000657,10.09,10.54,4.46
2025-03-13,000657,11.0,10.66,-3.09
2025-06-12,000657,12.03,12.05,0.17
2025-07-15,000657,12.76,13.03,2.12
2025-08-28,000657,19.95,21.0,5.26
2026-01-08,000657,31.8,33.01,3.81
2026-01-12,000657,33.46,33.22,-0.72
2024-09-24,000659,2.45,2.52,2.86
2026-01-20,000659,4.7,4.67,-0.64
2024-11-05,000663,6.19,6.28,1.45
2024-11-13,000663,6.55,6.28,-4.12
2025-05-29,000663,6.59,6.36,-3.49
2025-11-06,000663,7.79,7.83,0.51
2025-08-29,000665,6.63,6.57,-0.9
2024-10-09,000668,7.9,7.9,0.0
2025-09-12,000668,10.36,9.42,-9.07
2026-03-02,000668,15.65,14.4,-7.99
2025-06-13,000669,2.78,2.81,1.08
2025-07-02,000670,7.3,7.99,9.45
2025-08-29,000670,9.56,9.52,-0.42
2024-11-04,000672,8.69,8.69,0.0
2025-04-23,000672,8.39,8.5,1.31
2026-01-21,000672,13.67,13.86,1.39
2026-02-05,000672,15.25,14.88,-2.43
2025-06-27,000676,9.27,9.24,-0.32
2025-05-16,000677,5.24,5.71,8.97
2024-12-09,000679,6.16,6.05,-1.79
2024-02-05,000680,5.74,5.74,0.0
2024-04-12,000680,8.72,8.58,-1.61
2024-10-09,000680,8.17,8.0,-2.08
2024-11-26,000680,10.54,10.9,3.42
2026-01-08,000680,12.27,12.4,1.06
2026-02-06,000680,13.02,13.18,1.23
2026-02-10,000680,13.27,13.31,0.3
2024-02-28,000682,8.55,8.12,-5.03
2024-10-08,000682,13.09,12.41,-5.19
2024-10-10,000682,13.07,12.03,-7.96
2024-11-12,000682,11.74,11.37,-3.15
2025-02-10,000682,10.12,9.77,-3.46
2025-02-13,000682,10.05,9.75,-2.99
2025-02-24,000682,10.12,9.87,-2.47
2025-02-25,000682,9.99,9.87,-1.2
2025-02-27,000682,9.95,9.83,-1.21
2025-02-28,000682,9.95,9.74,-2.11
2025-07-25,000682,10.73,10.59,-1.3
2025-07-28,000682,10.65,10.46,-1.78
2025-07-31,000682,10.46,10.25,-2.01
2025-08-14,000682,10.7,10.56,-1.31
2025-08-19,000682,10.93,10.81,-1.1
2025-08-21,000682,11.2,10.98,-1.96
2025-08-28,000682,11.99,11.85,-1.17
2025-08-29,000682,11.87,11.69,-1.52
2025-09-19,000682,12.02,11.81,-1.75
2025-09-25,000682,12.27,12.13,-1.14
2025-12-29,000682,11.94,11.75,-1.59
2026-01-13,000682,12.95,12.74,-1.62
2024-05-07,000683,7.78,7.57,-2.7
2025-02-11,000683,5.57,5.48,-1.62
2025-02-13,000683,5.51,5.45,-1.09
2025-02-17,000683,5.5,5.44,-1.09
2025-02-18,000683,5.55,5.42,-2.34
2025-02-21,000683,5.45,5.38,-1.28
2025-03-03,000683,5.76,5.63,-2.26
2025-03-20,000683,5.83,5.73,-1.72
2025-03-31,000683,5.59,5.49,-1.79
2025-04-07,000683,5.35,5.02,-6.17
2025-05-30,000683,5.06,5.03,-0.59
2025-06-05,000683,5.17,5.12,-0.97
2025-06-10,000683,5.14,5.1,-0.78
2025-07-15,000683,5.05,4.98,-1.39
2025-07-16,000683,5.0,4.94,-1.2
2025-07-30,000683,6.22,5.97,-4.02
2025-07-31,000683,6.09,5.74,-5.75
2025-08-18,000683,6.03,5.89,-2.32
2025-08-19,000683,5.91,5.72,-3.21
2025-08-27,000683,6.71,6.37,-5.07
2025-09-02,000683,6.66,6.42,-3.6
2025-09-03,000683,6.47,6.3,-2.63
2025-09-09,000683,6.65,6.5,-2.26
2025-09-10,000683,6.52,6.35,-2.61
2026-01-08,000683,7.9,7.7,-2.53
2026-01-09,000683,7.74,7.57,-2.2
2026-01-12,000683,7.6,7.37,-3.03
2026-01-13,000683,7.48,7.34,-1.87
2024-03-04,000685,7.68,7.57,-1.43
2024-03-05,000685,7.58,7.54,-0.53
2024-06-12,000685,7.37,7.35,-0.27
2024-06-13,000685,7.35,7.24,-1.5
2024-06-19,000685,7.34,7.25,-1.23
2024-07-22,000685,7.38,7.31,-0.95
2024-07-23,000685,7.38,7.25,-1.76
2024-11-12,000685,9.35,9.13,-2.35
2025-02-27,000685,9.0,8.91,-1.0
2025-02-28,000685,9.0,8.88,-1.33
2025-06-27,000685,8.98,8.89,-1.0
2025-07-01,000685,8.83,8.78,-0.57
2025-07-25,000685,9.86,9.62,-2.43
2025-07-30,000685,9.59,9.5,-0.94
2025-07-31,000685,9.5,9.43,-0.74
2025-08-19,000685,10.35,10.07,-2.71
2025-08-21,000685,10.27,10.17,-0.97
2025-08-25,000685,10.57,10.32,-2.37
2025-09-18,000685,9.85,9.6,-2.54
2025-09-19,000685,9.64,9.64,0.0
2025-12-26,000685,11.36,11.23,-1.14
2026-01-08,000685,12.45,12.08,-2.97
2026-01-13,000685,12.37,11.98,-3.15
2024-11-06,000686,9.47,9.49,0.21
2025-08-14,000686,8.64,8.83,2.2
2025-08-19,000686,8.79,9.0,2.39
2025-11-07,000686,9.49,10.72,12.96
2025-07-30,000687,1133.53,1108.93,-2.17
2025-08-08,000687,1154.43,1154.85,0.04
2025-08-19,000687,1207.28,1212.77,0.45
2025-08-21,000687,1218.49,1252.81,2.82
2025-08-26,000687,1261.52,1231.43,-2.39
2026-01-13,000687,1504.52,1448.8,-3.7
2024-03-04,000688,10.24,9.8,-4.3
2024-03-05,000688,9.84,9.59,-2.54
2024-10-10,000688,12.28,11.78,-4.07
2025-02-25,000688,12.24,11.93,-2.53
2025-02-27,000688,12.07,11.8,-2.24
2025-02-28,000688,11.88,11.73,-1.26
2025-07-21,000688,13.8,13.78,-0.14
2025-07-23,000688,14.32,13.9,-2.93
2025-07-28,000688,15.01,14.56,-3.0
2025-07-30,000688,14.77,14.27,-3.39
2025-07-31,000688,14.28,13.83,-3.15
2025-08-14,000688,14.66,14.12,-3.68
2025-08-19,000688,14.38,14.07,-2.16
2025-08-21,000688,14.68,14.38,-2.04
2025-08-26,000688,14.92,14.72,-1.34
2025-08-28,000688,14.52,14.21,-2.13
2025-09-02,000688,15.03,14.76,-1.8
2025-09-18,000688,14.98,14.6,-2.54
2025-09-25,000688,14.64,14.31,-2.25
2025-09-26,000688,14.58,14.29,-1.99
2025-10-09,000688,15.67,15.6,-0.45
2025-10-10,000688,15.6,14.68,-5.9
2026-01-06,000688,30.29,28.8,-4.92
2026-01-07,000688,30.0,27.89,-7.03
2026-01-08,000688,29.3,27.14,-7.37
2025-06-27,000689,887.84,893.86,0.68
2025-07-02,000689,893.69,889.94,-0.42
2025-07-23,000689,917.33,924.76,0.81
2025-08-08,000689,949.3,963.13,1.46
2025-08-12,000689,963.39,989.93,2.75
2025-08-14,000689,990.05,1005.14,1.52
2025-08-19,000689,1024.99,1029.9,0.48
2026-01-13,000689,1387.73,1335.12,-3.79
2024-03-04,000690,4.87,4.83,-0.82
2024-03-12,000690,5.03,4.91,-2.39
2024-03-19,000690,5.07,4.95,-2.37
2024-10-08,000690,5.39,4.9,-9.09
2024-10-09,000690,4.9,4.6,-6.12
2024-12-30,000690,4.64,4.59,-1.08
2025-02-10,000690,4.3,4.26,-0.93
2025-02-25,000690,4.25,4.2,-1.18
2025-02-27,000690,4.26,4.23,-0.7
2025-02-28,000690,4.25,4.21,-0.94
2025-05-08,000690,4.34,4.28,-1.38
2025-06-10,000690,4.32,4.28,-0.93
2025-07-23,000690,4.99,4.82,-3.41
2025-07-28,000690,4.82,4.75,-1.45
2025-07-29,000690,4.77,4.72,-1.05
2025-07-30,000690,4.79,4.71,-1.67
2025-08-08,000690,4.76,4.71,-1.05
2025-08-13,000690,4.81,4.77,-0.83
2025-08-14,000690,4.78,4.67,-2.3
2025-08-18,000690,4.8,4.78,-0.42
2025-08-19,000690,4.81,4.77,-0.83
2025-08-25,000690,4.85,4.83,-0.41
2025-08-28,000690,4.78,4.7,-1.67
2025-08-29,000690,4.73,4.67,-1.27
2025-09-03,000690,4.67,4.62,-1.07
2025-12-29,000690,4.42,4.31,-2.49
2025-12-30,000690,4.31,4.22,-2.09
2026-01-08,000690,4.33,4.3,-0.69
2026-01-13,000690,4.6,4.46,-3.04
2024-10-11,000697,7.66,7.58,-1.04
2024-10-30,000697,8.89,8.84,-0.56
2024-03-22,000698,3.76,3.68,-2.13
2024-10-08,000698,3.57,3.34,-6.44
2024-10-09,000698,3.34,3.05,-8.68
2024-11-13,000698,3.59,3.54,-1.39
2025-02-13,000698,3.44,3.38,-1.74
2025-02-14,000698,3.41,3.31,-2.93
2025-02-21,000698,3.36,3.28,-2.38
2025-02-25,000698,3.32,3.26,-1.81
2025-02-28,000698,3.35,3.24,-3.28
2025-06-26,000698,3.87,3.82,-1.29
2025-07-17,000698,4.04,3.99,-1.24
2025-07-23,000698,4.55,4.27,-6.15
2025-07-25,000698,4.38,4.18,-4.57
2025-07-29,000698,4.21,4.16,-1.19
2025-07-31,000698,4.18,4.04,-3.35
2025-08-07,000698,4.1,4.08,-0.49
2025-08-13,000698,4.21,4.18,-0.71
2025-08-14,000698,4.19,4.04,-3.58
2025-08-22,000698,4.31,4.27,-0.93
2025-08-28,000698,4.3,4.22,-1.86
2025-09-02,000698,4.28,4.24,-0.93
2025-09-18,000698,4.36,4.23,-2.98
2025-09-19,000698,4.23,4.14,-2.13
2025-12-29,000698,3.74,3.66,-2.14
2025-12-30,000698,3.68,3.65,-0.82
2026-01-07,000698,3.77,3.74,-0.8
2026-01-09,000698,3.84,3.77,-1.82
2026-01-12,000698,3.77,3.75,-0.53
2025-09-10,000700,10.29,10.44,1.46
2026-02-09,000700,15.8,15.55,-1.58
2024-12-13,000701,5.87,5.76,-1.87
2025-09-10,000703,6.74,6.76,0.3
2025-12-23,000703,8.85,9.2,3.95
2026-01-26,000703,11.92,11.68,-2.01
2026-03-10,000707,6.69,6.79,1.49
2024-04-18,000708,16.61,16.61,0.0
2025-02-25,000708,12.18,12.49,2.55
2025-07-07,000708,12.63,12.53,-0.79
2025-11-07,000708,15.4,15.4,0.0
2025-12-02,000708,15.98,15.93,-0.31
2026-03-02,000708,17.88,17.45,-2.4
2024-05-23,000711,1.94,1.95,0.52
2024-11-04,000711,1.82,1.82,0.0
2025-07-14,000717,2.79,2.79,0.0
2025-04-17,000719,11.96,12.04,0.67
2025-04-23,000719,12.5,12.65,1.2
2025-10-30,000723,5.35,5.24,-2.06
2026-03-04,000723,5.4,5.41,0.19
2024-04-02,000725,4.34,4.36,0.46
2025-12-09,000725,4.23,4.18,-1.18
2024-06-03,000726,7.17,7.39,3.07
2025-07-22,000726,6.99,6.96,-0.43
2025-08-11,000726,7.07,7.07,0.0
2024-12-10,000727,3.55,3.75,5.63
2025-06-26,000728,8.1,7.91,-2.35
2025-07-14,000728,8.28,8.2,-0.97
2025-07-25,000728,8.85,8.74,-1.24
2025-08-14,000728,9.0,9.17,1.89
2025-08-19,000728,9.14,9.22,0.88
2024-03-20,000729,9.33,9.22,-1.18
2024-10-09,000729,10.87,10.79,-0.74
2025-03-17,000729,12.4,12.49,0.73
2026-03-02,000729,12.92,13.21,2.24
2024-10-22,000733,50.75,50.22,-1.04
2024-10-24,000733,50.22,48.09,-4.24
2025-03-10,000733,49.5,51.92,4.89
2025-04-08,000733,57.33,58.5,2.04
2026-01-07,000733,55.39,57.0,2.91
2024-11-29,000735,6.95,8.1,16.55
2025-10-29,000736,5.39,5.61,4.08
2025-11-10,000736,6.43,6.1,-5.13
2025-09-02,000737,13.3,12.41,-6.69
2025-09-29,000737,15.43,16.55,7.26
2026-01-27,000737,17.52,19.58,11.76
2024-07-30,000738,21.77,21.7,-0.32
2024-10-24,000738,23.55,23.56,0.04
2024-11-07,000738,24.7,24.64,-0.24
2025-07-25,000738,21.32,21.45,0.61
2026-01-07,000738,22.7,22.99,1.28
2025-09-19,000739,16.68,15.95,-4.38
2026-01-16,000739,18.15,18.15,0.0
2025-08-26,000750,4.75,4.55,-4.21
2025-08-26,000751,3.59,3.48,-3.06
2025-09-15,000751,3.93,3.73,-5.09
2025-09-15,000752,12.33,12.49,1.3
2025-08-20,000753,6.1,6.65,9.02
2025-10-27,000755,5.18,5.32,2.7
2024-03-18,000758,4.83,4.76,-1.45
2026-01-27,000758,8.55,9.3,8.77
2025-03-21,000761,4.23,3.97,-6.15
2025-07-23,000762,23.0,24.4,6.09
2025-11-03,000762,26.53,25.42,-4.18
2025-11-07,000762,28.77,29.13,1.25
2025-11-14,000762,29.86,30.87,3.38
2025-03-07,000766,17.54,18.0,2.62
2025-05-15,000766,19.93,20.05,0.6
2025-05-26,000766,20.07,20.2,0.65
2025-05-30,000766,20.64,21.45,3.92
2025-09-12,000766,26.94,27.17,0.85
2024-11-11,000767,3.0,3.08,2.67
2025-04-23,000767,2.71,2.81,3.69
2024-05-06,000768,22.7,23.3,2.64
2024-05-08,000768,23.43,24.45,4.35
2024-05-10,000768,24.9,24.5,-1.61
2024-06-06,000768,25.34,25.2,-0.55
2024-07-23,000768,25.61,25.1,-1.99
2024-10-22,000768,29.75,29.65,-0.34
2024-11-07,000768,30.7,30.8,0.33
2025-07-23,000768,28.94,28.88,-0.21
2025-07-25,000776,20.1,19.9,-1.0
2024-01-04,000777,15.16,14.8,-2.37
2024-10-09,000777,16.4,16.17,-1.4
2025-07-03,000778,3.74,3.68,-1.6
2026-01-23,000778,4.73,4.69,-0.85
2026-02-26,000778,5.26,5.16,-1.9
2025-03-10,000779,10.35,10.5,1.45
2024-11-13,000782,6.58,6.1,-7.29
2026-02-10,000782,6.14,6.11,-0.49
2025-06-26,000783,7.25,7.05,-2.76
2025-08-14,000783,8.05,8.2,1.86
2025-09-17,000785,3.32,3.22,-3.01
2024-02-19,000786,29.28,28.78,-1.71
2024-05-14,000786,34.28,35.69,4.11
2024-10-09,000786,31.06,30.83,-0.74
2026-01-21,000786,26.93,27.87,3.49
2026-01-23,000786,28.25,27.7,-1.95
2025-04-02,000791,6.91,6.51,-5.79
2025-11-10,000791,7.27,7.24,-0.41
2025-07-21,000792,18.2,18.6,2.2
2025-10-30,000792,25.48,24.79,-2.71
2025-11-14,000792,26.89,28.0,4.13
2025-11-18,000792,28.07,28.0,-0.25
2026-01-14,000792,34.1,33.6,-1.47
2026-01-22,000792,35.5,35.8,0.85
2025-10-21,000793,3.02,3.07,1.66
2024-05-08,000795,6.26,6.34,1.28
2025-08-26,000795,12.52,12.1,-3.35
2025-09-17,000797,2.99,2.9,-3.01
2025-10-24,000797,3.05,3.09,1.31
2024-10-09,000798,7.47,7.2,-3.61
2025-07-21,000799,49.88,49.83,-0.1
2025-07-08,000802,4.96,4.98,0.4
2025-07-10,000802,5.01,5.02,0.2
2025-08-11,000803,7.44,7.23,-2.82
2025-08-19,000803,7.55,7.46,-1.19
2024-03-20,000807,12.75,12.81,0.47
2024-03-22,000807,13.09,13.34,1.91
2024-10-09,000807,14.62,14.42,-1.37
2024-11-11,000807,15.97,15.2,-4.82
2025-03-06,000807,18.63,18.58,-0.27
2025-03-11,000807,18.25,18.28,0.16
2025-08-14,000807,17.24,17.55,1.8
2025-10-31,000807,23.52,24.01,2.08
2025-11-11,000807,25.47,26.3,3.26
2024-11-27,000809,2.71,2.71,0.0
2025-08-14,000815,14.27,14.31,0.28
2024-11-01,000816,2.74,2.73,-0.36
2025-12-11,000816,4.06,3.99,-1.72
2024-05-24,000819,17.68,17.6,-0.45
2024-11-12,000819,20.75,20.53,-1.06
2025-11-04,000820,3.03,3.2,5.61
2025-07-07,000821,11.71,12.06,2.99
2025-09-04,000821,13.62,13.56,-0.44
2026-03-04,000822,6.83,6.57,-3.81
2025-07-02,000823,11.96,12.26,2.51
2025-07-07,000823,12.1,13.18,8.93
2025-07-16,000825,4.1,4.12,0.49
2025-12-04,000825,4.37,4.39,0.46
2025-09-17,000826,2.3,2.28,-0.87
2025-09-23,000826,2.3,2.55,10.87
2025-04-21,000828,10.82,10.75,-0.65
2025-06-30,000828,10.8,10.81,0.09
2024-10-09,000829,11.0,10.35,-5.91
2024-11-01,000829,15.65,15.49,-1.02
2024-05-14,000830,12.28,12.13,-1.22
2024-05-16,000830,12.36,12.46,0.81
2025-08-28,000830,14.31,14.55,1.68
2025-12-29,000830,16.79,16.6,-1.13
2026-01-16,000830,17.49,18.34,4.86
2026-01-21,000830,19.82,20.2,1.92
2024-03-06,000831,28.8,29.38,2.01
2025-06-06,000831,35.9,37.0,3.06
2025-06-10,000831,38.0,37.16,-2.21
2025-08-26,000831,49.43,47.72,-3.46
2026-02-26,000831,62.9,64.68,2.83
2025-09-03,000833,14.7,13.96,-5.03
2025-11-04,000833,16.53,16.62,0.54
2025-08-26,000837,13.29,12.89,-3.01
2024-03-05,000847,2767.58,2772.19,0.17
2024-03-07,000847,2796.34,2794.92,-0.05
2024-04-02,000847,2853.24,2842.87,-0.36
2024-04-16,000847,2874.7,2885.35,0.37
2024-05-10,000847,2919.82,2915.3,-0.15
2025-03-13,000847,2993.72,3028.41,1.16
2025-03-17,000847,3033.32,3037.52,0.14
2025-08-14,000847,3330.64,3373.05,1.27
2025-08-19,000847,3377.96,3400.61,0.67
2024-11-11,000848,9.03,8.95,-0.89
2024-12-02,000848,9.25,9.22,-0.32
2024-01-19,000850,4.25,3.91,-8.0
2024-01-23,000850,4.0,3.92,-2.0
2026-01-27,000850,6.33,6.5,2.69
2025-07-07,000851,2.8,2.92,4.29
2024-03-13,000852,6.49,6.43,-0.92
2024-03-22,000852,6.9,6.63,-3.91
2024-10-08,000852,6.69,6.24,-6.73
2024-10-09,000852,6.24,5.95,-4.65
2024-11-12,000852,6.21,6.1,-1.77
2025-02-13,000852,6.6,6.45,-2.27
2025-02-14,000852,6.47,6.34,-2.01
2025-02-18,000852,6.42,6.19,-3.58
2025-02-24,000852,6.48,6.34,-2.16
2025-02-25,000852,6.38,6.33,-0.78
2025-03-10,000852,6.85,6.69,-2.34
2025-06-10,000852,6.68,6.55,-1.95
2025-06-27,000852,6.64,6.54,-1.51
2025-07-02,000852,7.16,6.91,-3.49
2025-07-14,000852,7.02,6.9,-1.71
2025-07-17,000852,6.82,6.8,-0.29
2025-07-23,000852,7.29,7.13,-2.19
2025-07-25,000852,7.2,7.07,-1.81
2025-07-28,000852,7.13,7.05,-1.12
2025-08-07,000852,7.01,6.93,-1.14
2025-08-12,000852,7.05,6.96,-1.28
2025-08-13,000852,7.04,6.93,-1.56
2025-08-14,000852,6.95,6.81,-2.01
2025-08-18,000852,7.02,6.92,-1.42
2025-08-22,000852,7.16,7.05,-1.54
2025-08-27,000852,7.08,6.88,-2.82
2025-09-19,000852,6.58,6.47,-1.67
2025-12-29,000852,7.35,7.18,-2.31
2026-01-07,000852,7.37,7.23,-1.9
2026-01-09,000852,7.99,7.75,-3.0
2026-01-15,000852,7.9,7.78,-1.52
2024-11-06,000862,5.69,5.86,2.99
2024-11-11,000862,5.86,5.65,-3.58
2025-11-07,000862,6.27,6.29,0.32
2026-03-03,000862,6.95,7.92,13.96
2025-11-11,000863,4.34,4.36,0.46
2024-12-16,000868,6.18,6.5,5.18
2024-04-17,000869,26.65,26.31,-1.28
2024-04-09,000875,4.51,4.51,0.0
2024-04-12,000875,4.62,4.58,-0.87
2024-05-07,000875,5.08,5.02,-1.18
2026-03-03,000875,7.93,8.02,1.13
2025-08-28,000876,10.16,9.89,-2.66
2025-09-12,000876,10.46,10.44,-0.19
2024-11-11,000877,6.59,6.35,-3.64
2024-04-09,000878,14.78,14.1,-4.6
2024-10-09,000878,13.84,13.68,-1.16
2025-03-17,000878,13.82,13.69,-0.94
2025-07-23,000878,13.87,13.92,0.36
2025-09-02,000878,15.56,14.94,-3.98
2026-01-05,000878,20.89,21.03,0.67
2026-01-07,000878,21.14,20.55,-2.79
2026-01-12,000878,22.69,22.2,-2.16
2026-01-13,000878,22.87,22.68,-0.83
2025-11-10,000881,8.49,8.44,-0.59
2026-01-09,000881,9.41,9.5,0.96
2024-01-04,000883,4.43,4.4,-0.68
2024-01-08,000883,4.4,4.37,-0.68
2024-04-12,000883,5.69,5.83,2.46
2024-03-13,000885,12.6,13.36,6.03
2024-03-15,000885,13.6,13.16,-3.24
2025-08-13,000885,14.66,14.89,1.57
2025-08-18,000885,15.04,15.01,-0.2
2024-03-22,000886,4.93,4.67,-5.27
2025-10-30,000886,7.41,7.42,0.13
2025-02-10,000887,15.23,16.28,6.89
2025-02-20,000887,18.2,20.52,12.75
2025-08-14,000887,19.53,20.2,3.43
2024-01-12,000888,9.82,10.06,2.44
2024-01-17,000889,2.32,2.32,0.0
2024-05-30,000889,2.28,2.18,-4.39
2024-11-27,000889,2.29,2.4,4.8
2025-05-12,000889,2.79,2.93,5.02
2024-01-03,000890,5.53,5.4,-2.35
2025-06-13,000892,4.01,4.03,0.5
2025-02-25,000893,23.88,23.76,-0.5
2025-03-13,000893,25.4,26.49,4.29
2025-04-29,000893,29.69,28.92,-2.59
2025-07-14,000893,32.88,31.8,-3.28
2025-07-29,000893,32.97,32.5,-1.43
2025-09-15,000893,38.75,38.05,-1.81
2025-12-02,000893,45.1,46.37,2.82
2025-12-04,000893,47.28,48.75,3.11
2026-01-20,000893,56.47,58.5,3.59
2024-01-09,000895,26.67,26.81,0.52
2025-09-10,000895,25.76,25.89,0.5
2025-11-05,000895,26.12,26.09,-0.11
2026-03-10,000895,27.39,27.56,0.62
2024-12-09,000897,2.83,2.72,-3.89
2024-12-10,000898,2.73,2.74,0.37
2025-04-11,000899,9.3,9.66,3.87
2025-06-26,000900,4.32,4.27,-1.16
2025-11-13,000900,4.43,4.41,-0.45
2025-07-16,000901,12.74,12.6,-1.1
2025-07-30,000901,13.37,13.06,-2.32
2025-08-01,000901,13.1,13.5,3.05
2026-01-05,000901,28.51,28.0,-1.79
2026-01-07,000901,28.18,31.83,12.95
2025-07-24,000902,14.42,14.27,-1.04
2026-01-23,000902,16.96,17.12,0.94
2026-01-27,000902,17.35,17.6,1.44
2026-03-03,000902,18.6,19.1,2.69
2026-03-05,000902,19.11,19.08,-0.16
2024-03-05,000903,2.3,2.22,-3.48
2024-04-19,000903,2.19,2.1,-4.11
2024-04-30,000903,2.26,2.22,-1.77
2024-05-08,000903,2.24,2.2,-1.79
2024-05-10,000903,2.24,2.18,-2.68
2024-05-13,000903,2.18,2.14,-1.83
2024-05-21,000903,2.17,2.14,-1.38
2024-10-08,000903,2.72,2.5,-8.09
2024-10-09,000903,2.5,2.26,-9.6
2025-02-25,000903,3.63,3.53,-2.75
2025-03-18,000903,4.29,4.14,-3.5
2025-05-15,000903,3.59,3.43,-4.46
2025-07-22,000903,3.39,3.25,-4.13
2025-07-23,000903,3.26,3.17,-2.76
2025-07-25,000903,3.2,3.11,-2.81
2025-08-19,000903,3.1,3.08,-0.65
2025-08-22,000903,3.13,3.11,-0.64
2025-08-25,000903,3.12,3.09,-0.96
2025-08-27,000903,3.14,3.06,-2.55
2025-08-28,000903,3.09,2.96,-4.21
2025-09-02,000903,2.96,2.92,-1.35
2025-09-03,000903,2.93,2.85,-2.73
2025-09-16,000903,3.03,3.0,-0.99
2025-09-19,000903,2.99,2.93,-2.01
2025-09-25,000903,2.91,2.88,-1.03
2025-09-30,000903,2.89,2.86,-1.04
2026-01-07,000903,2.72,2.66,-2.21
2026-01-14,000903,2.71,2.67,-1.48
2024-03-04,000905,6.39,6.27,-1.88
2024-03-05,000905,6.3,6.24,-0.95
2024-03-13,000905,6.42,6.35,-1.09
2024-03-19,000905,6.53,6.46,-1.07
2024-05-07,000905,6.57,6.53,-0.61
2024-05-08,000905,6.54,6.45,-1.38
2024-05-10,000905,6.6,6.54,-0.91
2024-10-08,000905,7.08,6.58,-7.06
2024-10-09,000905,6.58,6.22,-5.47
2025-02-18,000905,6.99,6.74,-3.58
2025-02-25,000905,6.9,6.76,-2.03
2025-06-26,000905,8.13,8.04,-1.11
2025-06-27,000905,8.06,8.05,-0.12
2025-07-09,000905,8.29,8.12,-2.05
2025-07-17,000905,8.17,8.09,-0.98
2025-07-23,000905,8.28,8.2,-0.97
2025-07-28,000905,8.42,8.28,-1.66
2025-07-29,000905,8.3,8.29,-0.12
2025-07-31,000905,8.6,8.31,-3.37
2025-08-13,000905,8.45,8.4,-0.59
2025-08-14,000905,8.43,8.15,-3.32
2025-08-22,000905,8.69,8.65,-0.46
2025-08-27,000905,9.1,8.69,-4.51
2025-09-01,000905,8.93,8.75,-2.02
2025-09-15,000905,8.83,8.54,-3.28
2025-09-18,000905,8.51,8.34,-2.0
2025-12-30,000905,14.8,13.49,-8.85
2025-12-31,000905,13.6,12.92,-5.0
2026-01-13,000905,14.85,13.93,-6.2
2026-01-14,000905,13.96,13.31,-4.66
2026-01-15,000905,13.43,12.99,-3.28
2024-02-28,000906,7.44,7.12,-4.3
2024-03-05,000906,7.41,7.25,-2.16
2024-03-19,000906,7.62,7.55,-0.92
2024-03-20,000906,7.56,7.56,0.0
2024-10-08,000906,7.04,6.3,-10.51
2024-10-09,000906,6.3,5.97,-5.24
2025-02-25,000906,6.18,6.16,-0.32
2025-03-19,000906,6.38,6.34,-0.63
2025-03-20,000906,6.37,6.3,-1.1
2025-06-26,000906,6.39,6.3,-1.41
2025-07-04,000906,6.47,6.38,-1.39
2025-07-14,000906,6.76,6.61,-2.22
2025-07-23,000906,6.79,6.65,-2.06
2025-07-25,000906,6.77,6.66,-1.62
2025-07-28,000906,6.7,6.65,-0.75
2025-07-30,000906,6.62,6.54,-1.21
2025-07-31,000906,6.56,6.43,-1.98
2025-08-14,000906,6.65,6.49,-2.41
2025-08-22,000906,6.75,6.63,-1.78
2025-08-25,000906,6.65,6.55,-1.5
2025-08-27,000906,6.57,6.38,-2.89
2025-08-28,000906,6.42,6.26,-2.49
2025-09-02,000906,6.23,6.18,-0.8
2025-09-03,000906,6.19,6.09,-1.62
2025-09-12,000906,6.23,6.2,-0.48
2025-09-15,000906,6.21,6.15,-0.97
2025-09-18,000906,6.21,6.11,-1.61
2025-09-30,000906,6.18,6.12,-0.97
2025-10-09,000906,6.12,6.09,-0.49
2025-10-30,000906,6.12,6.09,-0.49
2025-12-29,000906,6.05,5.98,-1.16
2026-01-07,000906,6.02,5.95,-1.16
2025-10-30,000908,7.53,7.56,0.4
2024-12-09,000909,6.21,6.15,-0.97
2025-09-09,000910,8.35,8.5,1.8
2025-09-30,000917,8.58,8.48,-1.17
2025-06-06,000919,7.01,7.01,0.0
2025-07-31,000919,7.39,7.32,-0.95
2024-02-28,000921,29.88,29.59,-0.97
2024-03-22,000922,11.78,11.36,-3.57
2024-04-23,000922,12.4,12.4,0.0
2024-05-15,000922,13.65,13.64,-0.07
